source_file,segment_id,word_id,word,start,end,score,speaker,segment_speaker
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,14,will,1152.377,1152.497,0.386,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,15,touch,1152.757,1152.917,0.993,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,16,on,1152.977,1153.038,0.838,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,17,"this,",1153.058,1153.218,0.836,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,18,but,1153.258,1153.358,0.217,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,19,I,1153.378,1153.398,0.006,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,20,just,1153.418,1153.538,0.446,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,21,want,1153.558,1153.658,0.469,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,22,to,1153.678,1153.758,0.179,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,23,just,1153.778,1153.898,0.462,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,24,highlight,1153.918,1154.258,0.884,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,25,just,1155.719,1155.919,0.838,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,26,the,1155.959,1156.059,0.822,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,27,unique,1156.499,1156.699,0.938,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,28,attributes,1156.799,1157.12,0.35,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,29,and,1157.14,1157.22,0.616,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,30,assets,1157.28,1157.5,0.589,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,31,that,1157.52,1157.64,0.79,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,32,this,1157.66,1157.8,0.864,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,224,33,is.,1157.9,1158.02,0.969,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,0,So,1158.1,1158.3,0.903,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,1,that,1159.861,1160.001,0.91,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,2,existing,1160.041,1160.401,0.954,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,3,substation,1160.441,1160.942,0.953,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,4,that,1160.962,1161.102,0.795,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,5,sits,1161.122,1161.282,0.882,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,6,down,1161.322,1161.462,0.878,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,7,there,1161.502,1161.682,0.878,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,8,on,1161.902,1161.962,0.758,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,9,the,1161.982,1162.062,0.831,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,10,right-hand,1162.082,1162.422,0.773,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,11,"side,",1162.462,1162.743,0.841,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,12,if,1163.323,1163.383,0.752,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,13,you,1163.403,1163.503,0.879,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,14,were,1163.523,1163.643,0.872,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,15,to,1163.683,1163.783,0.604,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,16,try,1164.323,1164.463,0.814,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,17,to,1164.503,1164.563,0.84,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,18,start,1164.604,1164.884,0.881,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,19,to,1164.904,1165.044,0.688,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,20,build,1165.084,1165.284,0.646,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,21,a,1165.324,1165.364,0.552,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,22,new,1165.404,1165.504,0.891,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,23,substation,1165.524,1166.004,0.768,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,24,"today,",1166.024,1166.304,0.804,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,25,it,1166.364,1166.424,0.846,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,26,would,1166.444,1166.565,0.972,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,27,take,1166.585,1166.745,0.634,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,28,probably,1166.805,1167.185,0.993,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,29,three,1167.225,1167.505,0.822,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,30,to,1167.525,1167.705,0.713,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,31,six,1168.125,1168.385,0.858,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,32,years,1168.425,1168.646,0.801,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,33,to,1169.246,1169.326,0.997,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,34,get,1169.366,1169.466,0.841,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,35,that,1169.506,1169.626,0.837,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,36,substation,1169.666,1170.126,0.882,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,37,built,1170.146,1170.326,0.575,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,38,because,1170.346,1170.587,0.765,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,39,of,1170.627,1170.667,0.648,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,40,the,1170.887,1170.967,0.759,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,41,lead,1171.027,1171.187,0.751,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,42,times,1171.227,1171.527,0.851,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,43,for,1171.607,1171.907,0.802,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,44,transformers,1172.648,1173.288,0.837,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,45,and,1173.448,1173.548,0.79,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,46,the,1173.568,1173.628,0.9,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,47,equipment,1173.688,1173.988,0.897,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,48,that,1174.028,1174.128,0.922,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,49,lives,1174.148,1174.309,0.795,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,50,in,1174.349,1174.409,0.727,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,51,that,1174.429,1174.549,0.902,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,225,52,substation.,1174.589,1175.129,0.918,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,226,0,That,1175.669,1175.829,0.831,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,226,1,substation,1175.869,1176.37,0.903,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,226,2,is,1176.41,1176.49,0.746,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,226,3,there,1176.51,1176.67,0.828,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,226,4,today.,1176.73,1176.99,0.864,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,0,It,1177.645,1177.705,0.996,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,1,has,1177.745,1177.885,0.897,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,2,the,1177.905,1177.985,0.807,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,3,capacity,1178.005,1178.565,0.918,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,4,to,1178.605,1178.685,0.899,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,5,deliver,1178.745,1179.025,0.858,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,6,power,1180.126,1180.326,0.893,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,7,to,1180.346,1180.426,0.953,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,8,this,1180.466,1180.586,0.813,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,9,"project,",1180.606,1181.026,0.929,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,10,and,1181.566,1181.666,0.938,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,11,it's,1181.706,1182.526,0.675,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,12,a,1182.566,1182.586,0.307,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,13,big,1182.826,1182.966,0.985,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,14,reason,1183.006,1183.227,0.821,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,15,of,1183.247,1183.307,0.73,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,16,why,1183.347,1183.507,0.829,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,17,we,1183.747,1183.847,0.988,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,18,selected,1183.887,1184.207,0.786,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,19,this,1184.247,1184.347,0.56,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,227,20,site.,1184.387,1184.627,0.53,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,0,In,1185.587,1185.647,0.902,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,1,many,1185.687,1185.847,0.852,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,2,"cases,",1185.887,1186.207,0.888,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,3,if,1186.247,1186.307,0.746,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,4,you're,1186.327,1186.447,0.164,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,5,trying,1186.467,1186.607,0.771,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,6,to,1186.627,1186.687,0.75,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,7,start,1186.727,1186.887,0.981,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,8,a,1186.927,1186.967,0.11,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,9,new,1187.008,1187.108,0.351,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,10,data,1187.128,1187.348,0.814,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,11,center,1187.368,1187.548,0.338,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,12,"project,",1187.568,1187.868,0.881,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,13,it,1187.928,1187.988,0.193,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,14,could,1188.008,1188.148,0.816,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,15,take,1188.168,1188.328,0.866,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,16,five,1188.448,1188.748,0.905,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,17,years,1188.788,1189.028,0.648,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,18,before,1189.068,1189.288,0.913,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,19,you're,1189.328,1189.448,0.413,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,20,operational,1189.488,1189.988,0.872,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,21,because,1190.008,1190.288,0.777,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,22,of,1190.308,1190.348,0.965,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,23,the,1190.388,1190.468,0.815,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,24,power,1190.488,1190.668,0.769,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,25,of,1190.688,1190.729,0.001,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,26,lead,1190.749,1190.909,0.714,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,228,27,times.,1190.929,1191.169,0.814,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,0,Having,1191.729,1191.969,0.926,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,1,this,1191.989,1192.149,0.749,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,2,there,1192.189,1192.449,0.778,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,3,today,1192.869,1193.249,0.664,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,4,means,1193.529,1193.689,0.782,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,5,we,1193.709,1193.789,0.772,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,6,can,1193.809,1193.909,0.757,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,7,have,1193.929,1194.029,0.824,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,8,people,1194.049,1194.289,0.825,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,9,working,1194.329,1194.59,0.843,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,10,on,1194.63,1194.69,0.828,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,11,this,1194.71,1194.81,0.512,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,12,site,1194.85,1195.09,0.68,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,13,in,1195.21,1195.29,0.937,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,229,14,2026.,1195.31,1195.41,0.983,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,0,we,1196.498,1196.618,0.81,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,1,have,1196.638,1196.738,0.884,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,2,a,1196.778,1196.798,0.818,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,3,first,1196.878,1197.058,0.893,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,4,building,1197.098,1197.358,0.774,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,5,operationally,1197.398,1198.138,0.648,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,6,realizing,1198.318,1198.778,0.905,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,7,uh...,1198.798,1199.539,0.881,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,8,tax,1199.559,1199.819,0.958,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,9,benefits,1199.859,1200.239,0.812,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,10,in,1200.359,1200.419,0.352,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,11,twenty,1200.459,1200.659,0.679,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,12,twenty,1200.679,1200.879,0.72,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,13,seven,1200.919,1201.179,0.875,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,14,so,1201.819,1201.939,0.972,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,15,i,1201.959,1201.979,0.0,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,16,want,1201.999,1202.099,0.312,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,17,to,1202.119,1202.199,0.251,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,18,highlight,1202.219,1202.499,0.682,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,19,that,1202.539,1202.679,0.954,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,20,because,1202.699,1202.859,0.128,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,21,this,1202.879,1203.039,0.869,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,22,does,1203.079,1203.239,0.882,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,23,not,1203.339,1203.519,0.786,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,24,exist,1203.619,1203.96,0.949,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,25,most,1205.3,1205.48,0.814,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,26,places,1205.52,1205.8,0.914,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,27,out,1205.86,1205.94,0.816,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,28,there,1205.98,1206.2,0.471,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,29,maybe,1206.4,1206.64,0.885,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,30,a,1207.06,1207.1,0.564,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,31,lot,1207.14,1207.28,0.78,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,32,of,1207.3,1207.34,0.985,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,33,places,1207.38,1207.72,0.753,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,34,it's,1207.84,1207.92,0.508,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,35,something,1207.96,1208.2,0.846,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,36,very,1208.24,1208.42,0.655,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,37,unique,1208.48,1208.681,0.905,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,38,to,1208.701,1208.781,0.617,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,39,the,1208.801,1208.881,0.811,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,40,county,1208.921,1209.241,0.859,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,41,and,1210.001,1210.161,0.766,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,42,uh...,1210.181,1210.581,0.871,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,43,the,1210.781,1210.881,0.568,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,44,previous,1210.941,1211.281,0.879,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,45,interest,1211.321,1211.581,0.839,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,46,investments,1211.821,1212.201,0.75,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,47,infrastructure,1212.241,1212.801,0.77,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,48,really,1212.841,1213.021,0.915,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,49,provide,1213.061,1213.321,0.927,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,50,an,1213.361,1213.422,0.679,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,51,opportunity,1213.462,1214.062,0.925,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,52,that,1214.502,1214.602,0.892,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,53,doesn't,1214.622,1214.862,0.829,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,54,exist,1214.902,1215.202,0.912,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,55,in,1215.242,1215.302,0.774,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,56,other,1215.322,1215.482,0.738,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,57,places,1215.522,1215.902,0.845,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,58,that,1217.002,1218.042,0.765,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,59,will,1218.142,1218.363,0.743,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,60,have,1218.403,1218.543,0.753,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,61,a,1218.583,1218.623,0.481,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,62,line,1219.003,1219.223,0.886,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,63,extensions,1219.263,1219.703,0.871,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,64,up,1219.743,1219.803,0.99,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,65,to,1219.823,1219.903,0.936,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,66,our,1219.943,1220.023,0.606,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,67,site,1220.063,1220.283,0.948,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,68,running,1220.343,1220.543,0.932,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,69,to,1220.603,1220.703,0.839,SPEAKER_14,SPEAKER_14
CyrusOne/Cyrusone_Hearing_12032025.mp3,230,70,the,1220.723,1220.783,0.98,SPEAKER_14,SPEAKER_14
