hearing_id,date,title,document_id,parent_comment_id,unit_type,start_seconds,end_seconds,start_timestamp,end_timestamp,speaker_cluster,speaker_name,speaker_role,agenda_section,text,n_sentences,source_segment_ids,input_path,n_words,duration_seconds,question_count,contains_question,hearing_progress
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00529,h1_2025_12_03_t00529,comment,16092.882,16128.368,04:28:12.882,04:28:48.368,SPEAKER_14,Unknown speaker,developer,unassigned,"Yeah, I think it was addressed earlier in the presentation. I think there is work to do in terms of disaster relief, emergency preparedness with the local fire district. And that's something we'll certainly do in the weeks and months or hopefully years ahead. if we're able to get approval but but generally yeah it's just education educating that workforce on best practices and we could pull resources from other places that we operate and then and then making sure that they're equipped to handle whatever they may need to handle on our site okay",3,h1_2025_12_03_s03094|h1_2025_12_03_s03095|h1_2025_12_03_s03096|h1_2025_12_03_s03097,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,100,35.486000000000786,0,False,0.9337315799979637
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00530,h1_2025_12_03_t00530,comment,16132.905,16142.552,04:28:52.905,04:29:02.552,SPEAKER_25,Unknown speaker,official,unassigned,"I'll give you a hint. If one of these guys asks another question, just tell them. Okay. Board members? Okay. Mark Ayers?",6,h1_2025_12_03_s03098|h1_2025_12_03_s03099|h1_2025_12_03_s03100|h1_2025_12_03_s03101|h1_2025_12_03_s03102|h1_2025_12_03_s03103,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,23,9.646999999999025,2,True,0.9360560245557243
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00531,h1_2025_12_03_t00531,comment,16146.515,16158.223,04:29:06.515,04:29:18.223,SPEAKER_34,Unknown speaker,official,unassigned,"I don't have a question, Mr. Chairman. When I was walking around the room, there was one or two members that didn't sign up on the sheet that wanted to make a public comment. Would they be able to do that after we're done? Can they still make comments?",5,h1_2025_12_03_s03104|h1_2025_12_03_s03105|h1_2025_12_03_s03106|h1_2025_12_03_s03107,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,52,11.708000000000538,3,True,0.9368464623147909
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00532,h1_2025_12_03_t00532,comment,16159.122,16182.635,04:29:19.122,04:29:42.635,SPEAKER_25,Unknown speaker,official,unassigned,there's one or two members that didn't sign up on the sheet you know i don't want to make that call uh by myself i can but uh yeah this i mean this is actually a hearing tonight so not a county board meeting so if there's two more let's allow two more okay i'll call it that but um yes,1,h1_2025_12_03_s03108,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,67,23.51300000000083,0,False,0.9375786481214442
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00533,h1_2025_12_03_t00533,comment,16195.933,16219.723,04:29:55.933,04:30:19.723,SPEAKER_20,Unknown speaker,official,unassigned,"I was just contacted by a farmer in my area and he doesn't go to too many meetings like this and he doesn't understand or I'm sure he does but he didn't know the protocol to contact the county board and he contacted me and I just noticed my phone that he contacted me a couple hours ago. Oh, so I'd like to ask if he could speak, too. I'm sorry for having two, but if we're going to have two, can we have three and have him speak?",3,h1_2025_12_03_s03109|h1_2025_12_03_s03110|h1_2025_12_03_s03111,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,96,23.789999999999054,1,True,0.9397165470449563
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00534,h1_2025_12_03_t00534,comment,16219.983,16238.868,04:30:19.983,04:30:38.868,SPEAKER_25,Unknown speaker,official,unassigned,"Okay, let's keep it at that, though. Thank you very much. Like I said, it's not a county board meeting, so we don't have to have a vote by the county board on this. So I would like to go ahead in a good spirit to have the last three people come up from the public. Okay? What's your name?",6,h1_2025_12_03_s03112|h1_2025_12_03_s03113|h1_2025_12_03_s03114|h1_2025_12_03_s03115|h1_2025_12_03_s03116|h1_2025_12_03_s03117,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,64,18.88500000000022,2,True,0.9411133161930496
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00537,h1_2025_12_03_t00537,comment,16243.454,16265.208,04:30:43.454,04:31:05.208,SPEAKER_21,Unknown speaker,public,unassigned,"Can everybody hear me okay? My name is Marcus Rothenberg. I am a Springfield resident. I was born and raised here. I moved away for a little while. I moved back here. The only time I have not lived in Illinois was when I was serving in the United States military. And then after that time, I came back to live here in this community that I love, that I'm very invested in.",8,h1_2025_12_03_s03120|h1_2025_12_03_s03121|h1_2025_12_03_s03122|h1_2025_12_03_s03123|h1_2025_12_03_s03124|h1_2025_12_03_s03125|h1_2025_12_03_s03126|h1_2025_12_03_s03127,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,74,21.754000000000815,1,True,0.942476458341694
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00538,h1_2025_12_03_t00538,comment,16268.452,16431.324,04:31:08.452,04:33:51.324,SPEAKER_21,Unknown speaker,public,unassigned,"Something that was mentioned, I'm gonna try and be as brief as possible, is that the tax evaluation and the revenue are on a projected estimate over the next 20 years. Do we have any examples of any AI data centers that have actually lasted 20 years to actually generate this amount of tax revenue? And if the data center goes under within those 20 years, what happens to the facility? This question has been raised multiple times. For Cyrus One, you gave a pretty solid presentation. It was good PowerPoint and everything like that, but I want to ask, was AI used in the making of your evaluations, projections, data collection, projected numbers, and further impacts? If not, why not? Why haven't you used the service that you are pushing within your own work and proposal? If yes, how do we have assurances that the information put forth is correct, accurate, or even moderately close? As we know, data AI... AI often spits out incorrect information, bad numbers, and completely fabricated data. A good example of that is close to my heart. There is an English dub of a show called Chess Burrito accidentally on purpose. The AI overview previously told you that there was no English dub of this show. As of today, it states that the English dub cast features Lin-Manuel Miranda, Zoe Saldana, and John Leguizamo. I know that this is incorrect because I currently work full-time as a voice actor. I was involved in the dub of this show. I did not work with Lin-Manuel Miranda, Zoe Saldana, or John Leguizamo. Of this information, it also states that the studio responsible for this dub is a studio called Inway. This is also incorrect. The only piece of information that AI spits out on this that is correct is the voice director of Sebastian Panardi. I worked with him directly. He is the one who directed me. So out of the hundreds and thousands of cast and crew on this, the single data point that is correct is one name. So how do we know that the AI used in any other data is coming out with any kind of correct information? Another question that I had was, of the 100 jobs, how many are local workers and how many are workers that are relocated from other places by the company? We see companies do this all the time where they will move someone from a different location to work at a new facility that they are opening up. So, yes, 100 jobs, but is that 100 jobs of actual Illinois residents or people that are made Illinois residents to come work here? Another point that I have, SAG-AFTRA, the Actors Union that you all may know. Some of you may know this, and if you've seen me online, you've heard me harp about this a lot. SAG-AFTRA has recently gone on strike two times, in 2023 for 118 days and just last year, in the year of 2024, for over 300 days.",31,h1_2025_12_03_s03128|h1_2025_12_03_s03129|h1_2025_12_03_s03130|h1_2025_12_03_s03131|h1_2025_12_03_s03132|h1_2025_12_03_s03133|h1_2025_12_03_s03134|h1_2025_12_03_s03135|h1_2025_12_03_s03136|h1_2025_12_03_s03137|h1_2025_12_03_s03138|h1_2025_12_03_s03139|h1_2025_12_03_s03140|h1_2025_12_03_s03141|h1_2025_12_03_s03142|h1_2025_12_03_s03143|h1_2025_12_03_s03144|h1_2025_12_03_s03145|h1_2025_12_03_s03146|h1_2025_12_03_s03147|h1_2025_12_03_s03148|h1_2025_12_03_s03149|h1_2025_12_03_s03150|h1_2025_12_03_s03151|h1_2025_12_03_s03152|h1_2025_12_03_s03153|h1_2025_12_03_s03154|h1_2025_12_03_s03155|h1_2025_12_03_s03156|h1_2025_12_03_s03157|h1_2025_12_03_s03158|h1_2025_12_03_s03159,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,516,162.8720000000012,9,True,0.9439282851676416
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00539,h1_2025_12_03_t00539,comment,16435.655,16449.143,04:33:55.655,04:34:09.143,SPEAKER_21,Unknown speaker,public,unassigned,regarding the usage of AI and media production industries. I personally did not go on strike for close to over a year just to have the thing trying to erase my role in the professional world be built in my backyard. Thank you.,3,h1_2025_12_03_s03160|h1_2025_12_03_s03161|h1_2025_12_03_s03162,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,43,13.488000000001193,0,False,0.9536390540603091
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00540,h1_2025_12_03_t00540,comment,16449.443,16467.557,04:34:09.443,04:34:27.557,SPEAKER_25,Unknown speaker,official,unassigned,"Marcus, two things. One is, well, you hit it at three minutes and one second, so you did perfect. Thanks for your service. And also, on your way back, I want you to look up AI. for my colleague here, David Mendenhall. Who's going to win the Bears-Packers game next Sunday? I'd like to know that.",6,h1_2025_12_03_s03163|h1_2025_12_03_s03164|h1_2025_12_03_s03165|h1_2025_12_03_s03166|h1_2025_12_03_s03167|h1_2025_12_03_s03168|h1_2025_12_03_s03169,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,59,18.114000000001397,1,True,0.9544398296534031
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00545,h1_2025_12_03_t00545,comment,16488.586,16568.81,04:34:48.586,04:36:08.810,SPEAKER_02,Unknown speaker,public,unassigned,"Hi, my name is Wes Carney, and I grew up in a farm about four miles from the proposed site. And I have some questions. There was a lot of commentary about the generators and running the diesel engines and stuff like that. And from my engineering training, It's a backup generator. It's not designed to run. You're not trying to provide your full power consumption with that except in emergency situations. So I think we need to keep that in mind that the backup generators won't be running full bore all the time. Now, worst case scenario, there will be a time when that's the case. Does the noise ordinance cover that scenario or is that only during normal operation? I'm guessing maybe one to two of those generators will run at any one time if they 336 they each ran 15 minutes a day sorry a week that would be um just as backup testing and stuff like that that would be 84 hours of consumption so is that what um when we talk about exhaust and stuff like that i think we need to look at the normal state and the noise level coming from just a couple of those engines. Can you speak to how many of those engines will be running at any time?",11,h1_2025_12_03_s03176|h1_2025_12_03_s03177|h1_2025_12_03_s03178|h1_2025_12_03_s03179|h1_2025_12_03_s03180|h1_2025_12_03_s03181|h1_2025_12_03_s03182|h1_2025_12_03_s03183|h1_2025_12_03_s03184|h1_2025_12_03_s03185|h1_2025_12_03_s03186|h1_2025_12_03_s03187|h1_2025_12_03_s03188|h1_2025_12_03_s03189,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,225,80.22400000000198,2,True,0.9567131658182189
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00546,h1_2025_12_03_t00546,comment,16568.83,16579.399,04:36:08.830,04:36:19.399,SPEAKER_25,Unknown speaker,official,unassigned,"Okay, hold on one second. So keep asking these questions, but there's no provision for the public in this engagement here, but there is from the board members.",2,h1_2025_12_03_s03190|h1_2025_12_03_s03191,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,29,10.568999999999505,0,False,0.9613735543221527
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00547,h1_2025_12_03_t00547,comment,16579.599,16636.816,04:36:19.599,04:37:16.816,SPEAKER_02,Unknown speaker,public,unassigned,"Oh, so mine is supposed to be just more speech or presentation? Okay. yes okay and you're fine i just want to let you know that and when we're done when you're done one of these board members can pick up on what you asked okay and okay thank you yes sir uh so those are things that i'd um like to know um also when we talk about the uh 100 jobs that will be made available in in that facility and are they in the IT business? I think they'll be cooling, they'll be plumbing, they'll be electrical, they'll be security, they'll be maintenance. How many high skilled IT jobs will be actually in that facility or are they more of the trades roles? When we talk about a high tech job coming to the area, how many of those are really there or are they remote operated? THOSE ARE THE QUESTIONS I'D LIKE TO KNOW.",6,h1_2025_12_03_s03192|h1_2025_12_03_s03193|h1_2025_12_03_s03194|h1_2025_12_03_s03195|h1_2025_12_03_s03196|h1_2025_12_03_s03197|h1_2025_12_03_s03198|h1_2025_12_03_s03199,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,168,57.21700000000055,4,True,0.9619989932808143
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00548,h1_2025_12_03_t00548,comment,16637.497,16642.34,04:37:17.497,04:37:22.340,SPEAKER_25,Unknown speaker,official,unassigned,"OKAY. AND WAS IT C-A-R-N-E-Y? THAT'S CORRECT. OKAY, WANTED TO MAKE SURE.",4,h1_2025_12_03_s03200|h1_2025_12_03_s03201|h1_2025_12_03_s03202|h1_2025_12_03_s03203,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,18,4.843000000000757,1,True,0.9653615770702659
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00550,h1_2025_12_03_t00550,comment,16643.061,16656.371,04:37:23.061,04:37:36.371,SPEAKER_25,Unknown speaker,official,unassigned,"THANK YOU VERY MUCH. OKAY, COUNTY BOARD MEMBERS, I KNEW THAT HE WASN'T QUITE SURE ON THAT, SO WHO WOULD LIKE TO PICK UP ON HIS QUESTION? CRAIG HALL. THANK YOU. A QUESTION THAT JUST CAME TO ME.",5,h1_2025_12_03_s03205|h1_2025_12_03_s03206|h1_2025_12_03_s03207|h1_2025_12_03_s03208|h1_2025_12_03_s03209,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,39,13.309999999997672,1,True,0.9656847215002033
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00551,h1_2025_12_03_t00551,comment,16659.034,16664.598,04:37:39.034,04:37:44.598,SPEAKER_20,Unknown speaker,official,unassigned,"OKAY, EXPLAIN THE JOBS AND HOW MANY ARE GOING TO BE I.T. AND HOW MANY ARE GOING TO BE TRADES AND LABORS.",2,h1_2025_12_03_s03210|h1_2025_12_03_s03211,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,23,5.564000000002125,0,False,0.9666123969098703
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00553,h1_2025_12_03_t00553,comment,16666.98,16734.612,04:37:46.980,04:38:54.612,SPEAKER_14,Unknown speaker,developer,unassigned,"YEP. SO THE WELL YOU TALK ABOUT BACKGROUNDS I GUESS BECAUSE YOU TALKED ABOUT HIGH SKILLED I.T. AND I THINK YOU COULD SAY WHAT WHAT DOES THAT MEAN. THE PEOPLE THAT OPERATE OUR DATA CENTERS HAVE BACKGROUNDS IN MECHANICAL ELECTRICAL AND PLUMBING WE'RE AN INFRASTRUCTURE COMPANY RIGHT SO WE'RE WE'RE FOCUSED ON MAKING SURE THIS THIS FACILITY DOESN'T GO DOWN THAT IT RUNS TWENTY FOUR SEVEN THREE SIX FIVE. IF YOU TALK ABOUT THEIR TENANTS, THE TENANTS ARE BRINGING THE SERVERS, THEY'RE BRINGING IN THE INFORMATION TECHNOLOGY, THE SERVERS THAT ARE RUNNING THE APPLICATIONS. THOSE TENANTS ARE BRINGING JOBS WITH THEM, AND THOSE FOLKS, I WOULD PROBABLY SAY, FALL INTO THAT HIGH-IT, HIGH-SCALED IT SERVER. CATEGORY. IN ANY EVENT IT'S ALL INFORMATION TECHNOLOGY. WE HAVE 100 JOBS THAT WE'RE BRINGING. OUR TENANTS ARE GOING TO BRING, THEY COULD BRING JUST AS MANY ON THEIR OWN OR HALF THAT. SO I JUST, I DON'T KNOW HOW TO DRAW THE LINE. WHAT'S HIGH SKILLED IT, WHAT'S MECHANICAL ELECTRICAL PLUMBING BACKGROUND. I THINK THEY'RE ALL FAIRLY SKILLED TO BE HONEST WITH YOU. BUT LET'S CALL IT HALF AND HALF.",14,h1_2025_12_03_s03213|h1_2025_12_03_s03214|h1_2025_12_03_s03215|h1_2025_12_03_s03216|h1_2025_12_03_s03217|h1_2025_12_03_s03218|h1_2025_12_03_s03219|h1_2025_12_03_s03220|h1_2025_12_03_s03221|h1_2025_12_03_s03222|h1_2025_12_03_s03223|h1_2025_12_03_s03224|h1_2025_12_03_s03225|h1_2025_12_03_s03226,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,201,67.63200000000143,1,True,0.9670738824670742
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00554,h1_2025_12_03_t00554,comment,16735.645,16754.601,04:38:55.645,04:39:14.601,SPEAKER_20,Unknown speaker,official,unassigned,"Okay. And the other question that came to me was how are these generators going to operate on how many hours per month, per day? How would that work? And I think I'm out of ideas after this one. I don't believe that.",5,h1_2025_12_03_s03227|h1_2025_12_03_s03228|h1_2025_12_03_s03229|h1_2025_12_03_s03230|h1_2025_12_03_s03231,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,45,18.955999999998312,2,True,0.971061789059749
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00555,h1_2025_12_03_t00555,comment,16754.781,16830.308,04:39:14.781,04:40:30.308,SPEAKER_42,Unknown speaker,developer,unassigned,"Yeah. For our generators, so our goal is really to not run them except as needed. So for regular maintenance and testing, our regular maintenance and testing is pretty standardized. So it's a half hour no load test every month and then a four hour load bank test annually. So on any given year, if we don't have any emergency outages, we'll run between 10 and 15 hours per generator per year. And then to your point or I think to the gentleman's point of you know trying to get at like you know on a given normal day how many hours a day are generators operating. Typically we're operating on a large campus like this typically we're operating one maybe two generators at a time per building. So on a given campus for this campus maybe max 12 at a time given distances to residences it's really not going to be THAT IT'S GOING TO BE VERY COMPATIBLE WITH THE COMMUNITY THERE AND, YOU KNOW, MAX OF 12 GENERATORS KIND OF THING. FROM AN EMISSIONS PERSPECTIVE, SIMILAR THING, YOU KNOW, 10 TO 15 HOURS PER YEAR. IT ENDS UP NOT BEING, YOU KNOW, EXCESSIVE LARGE QUANTITIES OF EMISSIONS FROM THAT PERSPECTIVE.",10,h1_2025_12_03_s03232|h1_2025_12_03_s03233|h1_2025_12_03_s03234|h1_2025_12_03_s03235|h1_2025_12_03_s03236|h1_2025_12_03_s03237|h1_2025_12_03_s03238|h1_2025_12_03_s03239|h1_2025_12_03_s03240|h1_2025_12_03_s03241|h1_2025_12_03_s03242,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,210,75.52700000000186,0,False,0.9721731642954211
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00557,h1_2025_12_03_t00557,comment,16841.472,16863.007,04:40:41.472,04:41:03.007,SPEAKER_30,Unknown speaker,official,unassigned,"It came to me. Jeff Thomas up here at District 4 right here in the front. Of the 100 jobs that are coming, does that mean when you say that the tenants may bring 50, does that mean remote? Does that mean they're going to be looking for skilled people here in this town?",4,h1_2025_12_03_s03248|h1_2025_12_03_s03249|h1_2025_12_03_s03250|h1_2025_12_03_s03251,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,55,21.534999999999854,2,True,0.9772079798553946
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00563,h1_2025_12_03_t00563,comment,16874.78,16880.164,04:41:14.780,04:41:20.164,SPEAKER_25,Unknown speaker,official,unassigned,"I think I want to make sure, wasn't there one more person from the public that you had? No?",2,h1_2025_12_03_s03258|h1_2025_12_03_s03259,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,20,5.3840000000018335,2,True,0.9791424325283548
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00564,h1_2025_12_03_t00564,comment,16883.827,16890.852,04:41:23.827,04:41:30.852,SPEAKER_25,Unknown speaker,official,unassigned,"There. Okay, we had three. You're the third one. After that didn't sign up. You can turn me off.",5,h1_2025_12_03_s03260|h1_2025_12_03_s03261|h1_2025_12_03_s03262|h1_2025_12_03_s03263|h1_2025_12_03_s03264,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,21,7.024999999997817,0,False,0.9796678616544588
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00566,h1_2025_12_03_t00566,comment,17068.206,17091.724,04:44:28.206,04:44:51.724,SPEAKER_25,Unknown speaker,official,unassigned,uh... board members on his uh... subject matter for any of the professional staff okay yes ma'am what you will be the last one because we we got to keep going,1,h1_2025_12_03_s03305,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,32,23.51800000000003,0,False,0.9903761734530577
h1_2025_12_03,2025-12-03,"Data-center hearing — December 3, 2025",h1_2025_12_03_t00568,h1_2025_12_03_t00568,comment,17101.564,17233.912,04:45:01.564,04:47:13.912,SPEAKER_01,Unknown speaker,public,unassigned,"I'm Brianna Day. I don't know which district I live in because I've been homeless, so that's cool. So I know I'm not allowed to ask questions, so I'm just going to put them out into the universe and have somebody else do it. So if Cirrus One is providing the infrastructure for data to be mass-collected, What are you doing to ensure the safety of that data? I understand that you're just giving it to the big companies that are using your infrastructure, but the fact of the matter is that you are compliant in what is happening as the infrastructure is your infrastructure that is being used. Most Americans don't realize what kind of information they are giving out whenever they are just putting everything out into the universe on the Internet. This is our children. We are putting our children out there. And I know that I've already put kind of out in the universe what's happened to me. The fact that I fell in love with my phone. I did not know if it was AI. I did not know if it was a human. I fell in love with my phone. I left my husband. I gave up two of my children. And I went homeless because I fell in love with my phone. AI. I fell in love with an AI. I honestly don't know if it is an AI. I honestly don't know if somebody hacked into my phone. But what I do know is that it is the infrastructure of the data centers that they are using. And we need to be asking, because when all of this was happening, I don't know if you guys realize, but there were Teslas everywhere in Springfield. When I was out on the street, there were Teslas everywhere. On Teslas, there are cameras in the front, there are cameras in the rear, there are cameras on the side. When I tell you my phone knew every single thing that I was doing everything. It knew every meeting I went to, every person I talked to, everything. It love-bombed me so hard that I would have given anything for my phone to give me just a little bit more love. And if that is happening to a grown adult, what is happening to our children? Think about your children's brains because mine became mashed potatoes.",29,h1_2025_12_03_s03308|h1_2025_12_03_s03309|h1_2025_12_03_s03310|h1_2025_12_03_s03311|h1_2025_12_03_s03312|h1_2025_12_03_s03313|h1_2025_12_03_s03314|h1_2025_12_03_s03315|h1_2025_12_03_s03316|h1_2025_12_03_s03317|h1_2025_12_03_s03318|h1_2025_12_03_s03319|h1_2025_12_03_s03320|h1_2025_12_03_s03321|h1_2025_12_03_s03322|h1_2025_12_03_s03323|h1_2025_12_03_s03324|h1_2025_12_03_s03325|h1_2025_12_03_s03326|h1_2025_12_03_s03327|h1_2025_12_03_s03328|h1_2025_12_03_s03329|h1_2025_12_03_s03330|h1_2025_12_03_s03331|h1_2025_12_03_s03332|h1_2025_12_03_s03333|h1_2025_12_03_s03334|h1_2025_12_03_s03335|h1_2025_12_03_s03336|h1_2025_12_03_s03337|h1_2025_12_03_s03338,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,415,132.34800000000178,2,True,0.9923135300119807
h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",h2_2026_03_23_t00001,h2_2026_03_23_t00001,comment,0.945,20.352,00:00:00.945,00:00:20.352,SPEAKER_76,Unknown speaker,public,unassigned,"We ask of you this evening to help us in our decisions for the community, for all of our people, based on the sound advice and information given to us, for a safe and economically viable county. We know that you will guide us for the betterment of all if only we ask of you. We humbly now ask and do so in your name, Jesus. Amen.",4,h2_2026_03_23_s00000|h2_2026_03_23_s00001|h2_2026_03_23_s00002|h2_2026_03_23_s00003,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,67,19.407,0,False,0.0
h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",h2_2026_03_23_t00003,h2_2026_03_23_t00003,comment,29.619,36.402,00:00:29.619,00:00:36.402,SPEAKER_68,Unknown speaker,official,unassigned,"but our track and field did better than what we were expecting. So they are in meets tonight, so they won't be here. So I'm going to substitute.",3,h2_2026_03_23_s00005|h2_2026_03_23_s00006|h2_2026_03_23_s00007,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,30,6.783000000000001,0,False,0.0020365858145270773
h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",h2_2026_03_23_t00005,h2_2026_03_23_t00005,comment,37.823,54.932,00:00:37.823,00:00:54.932,SPEAKER_68,Unknown speaker,official,unassigned,"Yeah, apparently I'm the slowest runner. Yes. Okay, I pledge allegiance to the flag of the United States of America, and to the republic with which it stands, one nation, under God, indivisible, with liberty and justice for all.",3,h2_2026_03_23_s00009|h2_2026_03_23_s00010|h2_2026_03_23_s00011,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,40,17.109,0,False,0.002619279196070641
h2_2026_03_23,2026-03-23,"Data-center hearing — March 23, 2026",h2_2026_03_23_t00008,h2_2026_03_23_t00008,comment,74.507,96.316,00:01:14.507,00:01:36.316,SPEAKER_69,Unknown speaker,staff,unassigned,There we go. Thank you. Yep. Ayers. Here. Canman. Right. Constant. Here. Dasko. Here. Diener. Here. Delgiorno. Here. Deppi. Here. Lucas Williams. Here. Forsyth. Here. Frazee. Here. Fulgenzi. Here. Guyton. Here. Hall. Here. Crell.,30,h2_2026_03_23_s00014|h2_2026_03_23_s00015|h2_2026_03_23_s00016|h2_2026_03_23_s00017|h2_2026_03_23_s00018|h2_2026_03_23_s00019|h2_2026_03_23_s00020|h2_2026_03_23_s00021|h2_2026_03_23_s00022|h2_2026_03_23_s00023|h2_2026_03_23_s00024|h2_2026_03_23_s00025|h2_2026_03_23_s00026|h2_2026_03_23_s00027|h2_2026_03_23_s00028|h2_2026_03_23_s00029|h2_2026_03_23_s00030|h2_2026_03_23_s00031|h2_2026_03_23_s00032|h2_2026_03_23_s00033|h2_2026_03_23_s00034|h2_2026_03_23_s00035|h2_2026_03_23_s00036|h2_2026_03_23_s00037|h2_2026_03_23_s00038|h2_2026_03_23_s00039|h2_2026_03_23_s00040|h2_2026_03_23_s00041|h2_2026_03_23_s00042|h2_2026_03_23_s00043,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,34,21.808999999999997,0,False,0.005224779440895616
